serial_number,order_id,order_date,delivery_date,time_of_order,time_of_delivery,delivery_mode,sales_agent,payment_mode,delivery_rating,product_id,customer_id,sales,quantity,percent_discount,profit
4494,D-86383-52110,27-05-2021,31-05-2021,10:35 AM,9:50 AM,Standard Class,John McCarthy,Debit Card,1,PMB-0205,MPC-8481,458.43,5,30,-124.431
4495,B-86326-52113,27-05-2021,31-05-2021,1:41 PM,10:44 AM,Standard Class,Chris Jr,Bank Transfer,5,NMW-0089,PCS-9703,1573.488,7,20,196.686
496,D-91022-52110,28-05-2021,04-06-2021,10:18 AM,4:14 PM,Standard Class,Tom Renner,Debit Card,4,AWP-0399,VCS-3309,1875.258,7,40,-968.8833
1875,D-95376-52111,28-05-2021,03-06-2021,11:51 AM,5:20 PM,Standard Class,Anthony Evans,Debit Card,5,POB-0152,NTD-1237,7.38,2,0,3.4686
2022,C-90404-52117,28-05-2021,03-06-2021,5:36 PM,2:50 PM,Standard Class,Robert Paige,Cash,4,AKB-0839,BIS-2160,590.352,6,20,206.6232
2023,C-81566-5219,28-05-2021,03-06-2021,9:04 AM,10:19 AM,Standard Class,John McCarthy,Credit card,2,KWG-0378,SFH-5620,68.64,11,0,17.16
311,C-20538-52116,29-05-2021,01-06-2021,4:43 PM,12:30 PM,Second Class,Anthony Evans,Credit card,5,EWB-0443,JNB-8166,59.913,7,70,-45.9333
2320,D-42560-5219,29-05-2021,02-06-2021,9:45 AM,9:07 AM,Standard Class,Anthony Evans,Debit Card,4,QWW-0540,KNN-8448,29.95,5,0,8.6855
2321,C-39341-52117,29-05-2021,02-06-2021,5:00 PM,4:13 PM,Standard Class,Tom Renner,Credit card,1,MWB-0544,FOD-4104,17.088,2,20,1.068
2322,C-98250-52114,29-05-2021,02-06-2021,2:12 PM,4:33 PM,Standard Class,Robert Hemsworth,Cash,5,FMB-1033,RNN-4445,56.52,3,0,15.8256
290,C-59868-52117,30-05-2021,04-06-2021,5:49 PM,9:25 AM,Standard Class,John McCarthy,Cash,1,RWG-0691,DFP-9505,55.984,2,20,4.1988
291,B-11844-52115,30-05-2021,04-06-2021,3:16 PM,4:01 PM,Standard Class,Robert Hemsworth,Bank Transfer,1,RTW-0385,VGC-2535,23.912,2,80,-40.6504
292,C-56949-52116,30-05-2021,04-06-2021,4:02 PM,1:30 PM,Standard Class,Nora Zypern,Credit card,3,AWW-0671,MCL-8312,18.94,1,0,9.47
293,D-87463-52112,30-05-2021,04-06-2021,12:47 PM,3:15 PM,Standard Class,Dave Brockman,Debit Card,1,ZKW-0374,BRC-4686,13.9,5,0,3.753
294,D-41744-5219,30-05-2021,04-06-2021,9:48 AM,3:28 PM,Standard Class,Robert Paige,Debit Card,2,CKB-0197,XCS-4935,337.088,4,20,16.8544
568,D-47211-52115,30-05-2021,31-05-2021,3:24 PM,1:36 PM,First Class,Nora Zypern,Debit Card,2,PMB-0160,TGC-8893,98.328,3,20,9.8328
3135,B-22817-52111,30-05-2021,03-06-2021,11:25 AM,4:26 PM,Standard Class,Anthony Evans,Bank Transfer,5,AMB-0589,JWS-2264,8.376,3,20,2.7222
3136,D-30522-52115,30-05-2021,03-06-2021,3:58 PM,12:29 PM,Standard Class,Chris Jr,Debit Card,5,PMB-0205,SNN-6341,117.882,1,10,1.3098
3232,C-66367-52116,30-05-2021,04-06-2021,4:37 PM,9:09 AM,Standard Class,Edward Ruffalo,Cash,1,AWP-0881,SCP-5604,10.71,3,0,2.7846
4277,B-27401-5219,30-05-2021,04-06-2021,9:58 AM,12:15 PM,Standard Class,John Wick,Bank Transfer,2,TOM-0226,DCD-7969,122.97,3,0,60.2553
4278,D-91633-52110,30-05-2021,04-06-2021,10:46 AM,3:38 PM,Standard Class,Nora Zypern,Debit Card,4,LMB-0469,CGR-2213,152.24,5,20,17.127
4279,B-14628-52113,30-05-2021,04-06-2021,1:52 PM,5:30 PM,Standard Class,Robert Paige,Bank Transfer,1,WWB-0803,DCS-7123,34.24,4,0,16.0928
4280,C-84037-52113,30-05-2021,04-06-2021,1:46 PM,2:47 PM,Standard Class,Nora Zypern,Cash,5,TMB-0384,KNN-8732,6.16,2,0,1.9712
4372,C-35148-52110,30-05-2021,06-06-2021,10:25 AM,12:49 PM,Standard Class,Dave Brockman,Credit card,2,ZMB-0283,COG-2702,11.67,3,0,5.6016
4907,D-46828-52111,30-05-2021,03-06-2021,11:56 AM,10:46 AM,Standard Class,Chris Jr,Debit Card,4,POB-0995,NTD-1237,5.82,2,0,2.7354
5254,C-98958-52112,31-05-2021,04-06-2021,12:02 PM,12:31 PM,Standard Class,John Wick,Cash,5,LMB-0644,SNN-6341,43.68,3,0,11.7936
5255,C-11450-5219,31-05-2021,04-06-2021,9:49 AM,3:54 PM,Standard Class,Tom Renner,Credit card,3,TMW-0268,PGS-5039,2348.82,9,0,399.2994
5690,B-28762-52112,31-05-2021,06-06-2021,12:46 PM,10:50 AM,Standard Class,Dave Brockman,Bank Transfer,3,ZWG-0548,CME-9749,242.48,7,0,116.3904
4250,B-76367-62114,02-06-2021,06-06-2021,2:04 PM,5:50 PM,Standard Class,Anthony Evans,Bank Transfer,3,4RB-0489,BCL-7649,47.744,4,20,14.92
4251,C-89495-62114,02-06-2021,06-06-2021,2:45 PM,2:31 PM,Standard Class,John Wick,Credit card,5,4MB-0751,CNC-7137,262.24,2,0,78.672
4252,C-96375-62112,02-06-2021,06-06-2021,12:50 PM,11:21 AM,Standard Class,Dave Brockman,Cash,4,AOB-0910,RMS-7881,22.96,7,0,6.6584
5878,D-29112-62114,03-06-2021,06-06-2021,2:56 PM,3:42 PM,Second Class,John McCarthy,Debit Card,5,SWP-0554,VIC-3962,2.78,1,0,0.7228
143,C-47969-62114,04-06-2021,09-06-2021,2:43 PM,1:43 PM,Second Class,Robert Paige,Credit card,4,PWB-0190,RIC-5562,25.4,5,0,8.636
144,C-60637-62115,04-06-2021,09-06-2021,3:04 PM,12:14 PM,Second Class,Robert Paige,Cash,4,ASP-0535,DPP-4105,154.9,5,0,40.274
145,D-95672-62117,04-06-2021,09-06-2021,5:14 PM,3:38 PM,Second Class,Dave Brockman,Debit Card,4,AWW-0780,GOL-5329,9.64,2,0,4.4344
146,C-25966-62111,04-06-2021,09-06-2021,11:02 AM,10:20 AM,Second Class,Dave Brockman,Credit card,3,BWB-0828,PUS-2833,24.192,9,20,7.56
147,C-12714-62112,04-06-2021,09-06-2021,12:13 PM,1:40 PM,Second Class,Edward Ruffalo,Cash,5,NMG-0066,PAG-8124,199.764,2,10,8.8784
1531,C-52793-62110,04-06-2021,04-06-2021,10:49 AM,3:44 PM,Same Day,Edward Ruffalo,Credit card,4,LOB-0991,LMG-7082,14.352,3,20,5.0232
1532,C-88554-62114,04-06-2021,04-06-2021,2:53 PM,11:14 AM,Same Day,Tom Renner,Cash,2,SMG-0741,RNW-1900,5.88,2,0,1.5876
1533,C-14916-62116,04-06-2021,04-06-2021,4:28 PM,9:28 AM,Same Day,Nora Zypern,Cash,1,AWB-0451,JNN-3059,414.96,2,0,124.488
670,C-47727-62114,05-06-2021,09-06-2021,2:00 PM,9:38 AM,Standard Class,Anthony Evans,Cash,3,KOG-0996,JWS-8652,13.216,4,20,4.2952
2191,C-58728-62115,05-06-2021,11-06-2021,3:18 PM,4:15 PM,Standard Class,Tom Renner,Cash,1,EWW-0810,MTH-4563,7.78,2,0,2.0228
2192,D-18832-62117,05-06-2021,11-06-2021,5:20 PM,2:59 PM,Standard Class,Edward Ruffalo,Debit Card,5,3OG-1037,GOL-5329,332.94,3,0,53.2704
3262,B-77062-62116,05-06-2021,07-06-2021,4:27 PM,9:50 AM,First Class,Chris Jr,Bank Transfer,4,3WP-0439,JCL-6913,3.552,2,20,0.444
3263,C-82207-62112,05-06-2021,07-06-2021,12:01 PM,12:00 PM,First Class,Robert Paige,Credit card,2,TMW-0268,DPP-4105,313.176,2,40,-120.0508
3266,C-67320-62111,06-06-2021,07-06-2021,11:24 AM,4:09 PM,First Class,Dave Brockman,Credit card,1,TKP-0351,KNN-8732,14.52,3,0,5.6628
3267,C-37407-62115,06-06-2021,07-06-2021,3:56 PM,3:28 PM,First Class,Chris Jr,Cash,2,LMO-0471,CCL-1470,104.85,1,0,50.328
3268,B-57125-62116,06-06-2021,07-06-2021,4:00 PM,10:25 AM,First Class,Edward Ruffalo,Bank Transfer,3,ASB-0599,JCL-6913,88.832,4,20,7.7728
5376,C-38321-62113,06-06-2021,12-06-2021,1:00 PM,4:36 PM,Standard Class,Robert Hemsworth,Credit card,2,AWW-0634,RAM-8393,87.21,3,50,-45.3492
5377,B-26230-62113,06-06-2021,12-06-2021,1:54 PM,4:07 PM,Standard Class,Chris Jr,Bank Transfer,3,TMB-0413,BCL-7649,242.9,5,0,70.441
5851,C-49348-62116,06-06-2021,10-06-2021,4:33 PM,5:04 PM,Standard Class,Dave Brockman,Credit card,2,STG-0215,MNN-3525,12.96,2,0,6.3504
5852,C-58388-62117,06-06-2021,10-06-2021,5:03 PM,5:16 PM,Standard Class,Chris Jr,Credit card,2,AWP-0897,ECS-7019,2357.488,7,20,884.058
2101,C-15168-62113,07-06-2021,11-06-2021,1:51 PM,3:39 PM,Standard Class,Dave Brockman,Credit card,5,PMW-0992,DFJ-1159,7.31,1,0,3.4357
5661,B-43380-62113,07-06-2021,11-06-2021,1:12 PM,9:22 AM,Standard Class,John McCarthy,Bank Transfer,4,OMB-0556,BCL-7649,35.92,4,0,15.0864
3230,D-40334-62115,09-06-2021,14-06-2021,3:29 PM,11:47 AM,Standard Class,Anthony Evans,Debit Card,1,SWW-0563,SMJ-1578,3.64,1,20,1.365
3565,D-84525-62114,09-06-2021,16-06-2021,2:09 PM,10:03 AM,Standard Class,John Wick,Debit Card,2,NMB-0059,DWS-2016,119.833,1,15,7.049
323,D-83902-6219,10-06-2021,15-06-2021,9:03 AM,9:28 AM,Standard Class,Tom Renner,Debit Card,4,NMB-0088,FCA-2780,389.97,3,0,35.0973
324,B-84795-62117,10-06-2021,15-06-2021,5:48 PM,11:39 AM,Standard Class,Nora Zypern,Bank Transfer,2,AMB-0928,CIC-2520,7.83,3,0,3.6018
2712,C-86040-62111,10-06-2021,12-06-2021,11:44 AM,2:25 PM,First Class,Anthony Evans,Credit card,2,FWB-0465,KNN-8732,24.704,2,20,9.264
1432,C-70611-62111,11-06-2021,17-06-2021,11:32 AM,5:32 PM,Standard Class,Nora Zypern,Credit card,3,STG-0213,FCL-9177,26.4,5,0,12.672
1433,B-42946-62113,11-06-2021,17-06-2021,1:53 PM,12:19 PM,Standard Class,John Wick,Bank Transfer,1,AMG-0875,JCS-7027,1702.12,14,0,510.636
1434,C-83342-62112,11-06-2021,17-06-2021,12:32 PM,9:46 AM,Standard Class,Edward Ruffalo,Cash,2,NWB-0138,PAG-8124,4228.704,6,20,158.5764
3348,C-54141-62114,11-06-2021,15-06-2021,2:03 PM,10:24 AM,Standard Class,John Wick,Credit card,4,AMB-0348,BKO-1635,25.9,5,0,12.691
3349,D-14780-62112,11-06-2021,15-06-2021,12:20 PM,4:58 PM,Standard Class,Anthony Evans,Debit Card,4,SOW-0552,LCS-9095,94.68,9,0,31.2444
4952,C-24155-62113,11-06-2021,16-06-2021,1:14 PM,1:25 PM,Standard Class,John Wick,Cash,3,OMG-0555,DFJ-1159,8.92,4,0,3.9248
3,D-52532-62114,12-06-2021,16-06-2021,2:39 PM,10:32 AM,Second Class,Nora Zypern,Debit Card,3,NWW-0133,LCS-9095,7.312,1,20,2.5592
51,C-12413-62111,12-06-2021,15-06-2021,11:37 AM,10:07 AM,First Class,Robert Paige,Credit card,1,AWP-0920,LPP-9786,9.78,1,0,4.89
52,D-27569-62112,12-06-2021,15-06-2021,12:36 PM,9:16 AM,First Class,Robert Hemsworth,Debit Card,1,AWG-0482,ROC-8082,946.764,6,70,-694.2936
77,D-87806-62117,12-06-2021,15-06-2021,5:21 PM,1:29 PM,First Class,Nora Zypern,Debit Card,5,XWW-1016,GOL-5329,14.94,3,0,6.8724
78,B-68943-62110,12-06-2021,15-06-2021,10:35 AM,12:20 PM,First Class,Edward Ruffalo,Bank Transfer,2,5OG-1043,NKL-5600,9.96,2,0,4.6812
79,C-29542-6219,12-06-2021,15-06-2021,9:17 AM,9:51 AM,First Class,Anthony Evans,Credit card,5,RMM-0239,ECS-7019,184.752,3,20,-20.7846
4210,C-58126-62115,12-06-2021,17-06-2021,3:25 PM,5:45 PM,Standard Class,John McCarthy,Cash,3,NWR-1048,CCL-1470,8.704,2,20,3.1552
4211,C-72479-62115,12-06-2021,17-06-2021,3:42 PM,9:09 AM,Standard Class,Edward Ruffalo,Credit card,3,XKP-0263,CCL-1470,43.02,3,0,15.4872
4868,C-40419-62114,12-06-2021,16-06-2021,2:53 PM,10:40 AM,Standard Class,Robert Paige,Cash,3,AMB-0932,STM-6957,10.5,5,0,2.94
5152,C-69668-62110,12-06-2021,16-06-2021,10:29 AM,5:06 PM,Second Class,Tom Renner,Credit card,1,TOP-1040,SCL-8924,2.78,1,0,1.3622
5153,D-52574-62116,12-06-2021,16-06-2021,4:50 PM,2:20 PM,Second Class,Chris Jr,Debit Card,2,BWP-0959,KAS-7879,107.648,2,20,33.64
5154,B-72865-62117,12-06-2021,16-06-2021,5:28 PM,4:42 PM,Second Class,Edward Ruffalo,Bank Transfer,4,SWW-0985,ATH-8091,4.368,3,20,0.3822
5155,B-56249-62113,12-06-2021,16-06-2021,1:24 PM,5:14 PM,Second Class,John McCarthy,Bank Transfer,1,SWW-0202,JCM-4112,7.712,2,20,2.7956
5156,D-36845-62117,12-06-2021,16-06-2021,5:45 PM,5:33 PM,Second Class,Anthony Evans,Debit Card,4,SOG-0103,SMJ-1121,215.976,3,20,-2.6997
5157,C-62626-62114,12-06-2021,16-06-2021,2:39 PM,2:46 PM,Second Class,Robert Paige,Credit card,1,RWW-0525,TCL-7111,23.968,2,20,7.7896
2434,C-77292-62114,13-06-2021,17-06-2021,2:25 PM,3:45 PM,Standard Class,Anthony Evans,Credit card,3,PWP-0665,JNN-4775,6.28,1,0,2.6376
3871,B-49423-62110,13-06-2021,16-06-2021,10:52 AM,9:55 AM,Second Class,Robert Paige,Bank Transfer,5,AKW-0339,CCS-7562,12.35,5,0,5.8045
645,C-83267-62111,14-06-2021,17-06-2021,11:35 AM,2:21 PM,First Class,Nora Zypern,Credit card,3,ZMB-0697,FCL-9177,59.94,3,0,28.1718
646,B-88797-62113,14-06-2021,17-06-2021,1:20 PM,12:53 PM,First Class,Chris Jr,Bank Transfer,1,LMY-0198,JCS-7027,19.9,5,0,6.567
647,D-33555-62114,14-06-2021,17-06-2021,2:09 PM,4:22 PM,First Class,John Wick,Debit Card,1,SMW-0777,NTD-1237,6.576,3,20,0.5754
3204,C-17997-62111,14-06-2021,14-06-2021,11:15 AM,1:03 PM,Same Day,Anthony Evans,Credit card,3,UMG-0304,KNN-8732,59.7,3,0,26.865
3466,B-76500-62111,14-06-2021,14-06-2021,11:32 AM,12:51 PM,Same Day,Tom Renner,Bank Transfer,2,SMB-1028,JCS-7027,43.86,6,0,20.6142
4656,D-47852-62117,14-06-2021,21-06-2021,5:23 PM,2:48 PM,Standard Class,Nora Zypern,Debit Card,4,AWP-0781,GOL-5329,51.9,3,0,24.393
4728,D-56830-6219,14-06-2021,17-06-2021,9:22 AM,5:55 PM,First Class,John Wick,Debit Card,5,NWP-0355,MCP-5003,11.673,3,70,-7.782
5350,C-50823-62116,14-06-2021,18-06-2021,4:00 PM,3:17 PM,Standard Class,John McCarthy,Credit card,1,NMB-0024,RIC-5562,161.96,2,0,45.3488
5756,C-12894-62110,16-06-2021,22-06-2021,10:53 AM,1:14 PM,Standard Class,Dave Brockman,Credit card,2,UWB-0722,PIC-9868,44.4,3,0,22.2
38,D-71378-62114,17-06-2021,18-06-2021,2:37 PM,5:18 PM,First Class,Robert Paige,Debit Card,1,XMB-0565,MDW-4279,147.568,2,20,-3.6892
39,D-12985-62117,17-06-2021,18-06-2021,5:48 PM,11:09 AM,First Class,Robert Paige,Debit Card,5,NMB-0067,GOL-5329,60.89,1,0,15.2225
40,C-29024-62111,17-06-2021,18-06-2021,11:47 AM,2:49 PM,First Class,Anthony Evans,Credit card,2,TMG-0410,ZCS-2884,71.12,4,0,22.0472
3884,D-36890-62114,17-06-2021,19-06-2021,2:51 PM,4:27 PM,First Class,Edward Ruffalo,Debit Card,2,SMW-1032,DWS-2016,5.56,2,0,2.224
3885,C-98161-62114,17-06-2021,19-06-2021,2:47 PM,11:59 AM,First Class,Robert Hemsworth,Credit card,1,AWW-0446,CNC-7137,42.68,4,0,19.6328
4448,C-92721-6219,17-06-2021,19-06-2021,9:44 AM,3:59 PM,First Class,John Wick,Credit card,5,HWG-0970,NIC-1732,328.59,3,40,-147.8655
4449,C-39793-62114,17-06-2021,19-06-2021,2:46 PM,3:14 PM,First Class,Chris Jr,Cash,2,UOW-0191,CNC-7137,234.36,6,0,112.4928
4578,C-39744-6219,17-06-2021,22-06-2021,9:11 AM,12:55 PM,Standard Class,Dave Brockman,Credit card,3,CMG-0238,SCS-2099,338.352,3,20,4.2294
4579,B-42904-62113,17-06-2021,22-06-2021,1:42 PM,10:39 AM,Standard Class,John Wick,Bank Transfer,1,NMW-0048,DMC-2156,307.666,2,15,-14.4784
5672,B-24560-62114,17-06-2021,23-06-2021,2:31 PM,12:48 PM,Standard Class,Anthony Evans,Bank Transfer,4,LWW-0393,JCL-6913,434.352,3,20,43.4352
5640,C-86081-62111,18-06-2021,20-06-2021,11:33 AM,1:02 PM,Second Class,John McCarthy,Cash,1,LWG-0855,PAG-8124,87.71,7,0,41.2237
5641,B-25342-62114,18-06-2021,20-06-2021,2:54 PM,4:48 PM,Second Class,Chris Jr,Bank Transfer,5,NMW-0051,KCS-1848,359.058,3,30,-71.8116
543,D-30270-62114,19-06-2021,20-06-2021,2:13 PM,2:48 PM,First Class,Anthony Evans,Debit Card,4,EMG-0817,NTD-1237,5.607,3,70,-3.9249
495,C-66950-62115,20-06-2021,25-06-2021,3:18 PM,10:37 AM,Second Class,Robert Hemsworth,Credit card,2,TTB-0121,DPP-4105,30.56,4,0,14.9744
539,D-33499-62116,20-06-2021,24-06-2021,4:51 PM,5:24 PM,Standard Class,Robert Paige,Debit Card,4,EMO-0676,PKR-5716,115.84,8,0,54.4448
540,B-27172-62114,20-06-2021,24-06-2021,2:25 PM,11:59 AM,Standard Class,Edward Ruffalo,Bank Transfer,4,TWW-0232,BCL-7649,39.76,8,0,12.3256
775,C-29414-62115,20-06-2021,21-06-2021,3:00 PM,10:11 AM,First Class,Robert Hemsworth,Credit card,2,AWW-0536,DPP-4105,770.352,3,20,77.0352
776,C-68944-62110,20-06-2021,21-06-2021,10:30 AM,5:19 PM,First Class,Chris Jr,Credit card,1,SMW-0576,JWV-7557,368.91,9,0,180.7659
777,D-42150-62114,20-06-2021,21-06-2021,2:59 PM,4:51 PM,First Class,Edward Ruffalo,Debit Card,5,CMP-0503,DWS-2016,14.304,6,20,4.6488
4295,B-33185-6219,20-06-2021,25-06-2021,9:45 AM,3:11 PM,Standard Class,Robert Hemsworth,Bank Transfer,1,ETB-0233,MTE-7614,7.168,2,20,0.9856
3089,D-79594-62113,21-06-2021,26-06-2021,1:11 PM,12:22 PM,Standard Class,Robert Paige,Debit Card,4,SMW-0657,LCS-9095,568.728,3,20,28.4364
3090,D-79499-6219,21-06-2021,26-06-2021,9:39 AM,12:04 PM,Standard Class,Chris Jr,Debit Card,4,FOY-0177,FCA-2780,269.91,5,10,53.982
3091,C-58067-6219,21-06-2021,26-06-2021,9:58 AM,1:45 PM,Standard Class,Edward Ruffalo,Cash,3,SOW-0330,NIC-1732,458.43,5,30,-137.529
5121,C-98688-62112,21-06-2021,25-06-2021,12:54 PM,2:34 PM,Standard Class,Robert Paige,Cash,4,4MW-0628,RCL-1907,1215.92,8,0,316.1392
1228,C-41285-62115,23-06-2021,28-06-2021,3:00 PM,4:43 PM,Standard Class,John McCarthy,Cash,5,AMB-0832,MCL-8312,21.12,4,0,6.5472
1229,C-59245-62110,23-06-2021,28-06-2021,10:32 AM,2:38 PM,Standard Class,Tom Renner,Cash,4,CWW-0693,JWV-7557,885.528,9,20,-99.6219
1230,C-39278-62117,23-06-2021,28-06-2021,5:44 PM,11:39 AM,Standard Class,John Wick,Cash,5,FWG-0095,JTH-8971,185.58,6,0,76.0878
4080,C-77176-6219,23-06-2021,25-06-2021,9:41 AM,5:07 PM,Second Class,John Wick,Credit card,1,CTB-0506,NIC-1732,387.136,4,20,24.196
4136,B-22008-62113,23-06-2021,27-06-2021,1:56 PM,2:18 PM,Second Class,Robert Hemsworth,Bank Transfer,5,RTG-0514,MWS-8676,765.625,7,50,-566.5625
2785,C-11261-62112,24-06-2021,28-06-2021,12:22 PM,2:07 PM,Standard Class,John Wick,Credit card,5,NMB-0060,PAG-8124,2003.92,5,20,-25.049
5404,D-96529-62111,24-06-2021,26-06-2021,11:51 AM,9:47 AM,Second Class,Robert Paige,Debit Card,3,CWB-0256,TPP-3323,15.192,3,20,5.5071
5405,C-84180-62114,24-06-2021,26-06-2021,2:17 PM,12:34 PM,Second Class,Anthony Evans,Credit card,5,NMB-0047,TCL-7111,521.96,4,50,-250.5408
1267,B-17369-62117,25-06-2021,29-06-2021,5:05 PM,5:18 PM,Standard Class,Robert Hemsworth,Bank Transfer,5,RMB-0783,LCS-4150,154.24,4,20,17.352
1268,B-67552-62111,25-06-2021,29-06-2021,11:53 AM,4:11 PM,Standard Class,Tom Renner,Bank Transfer,5,QWG-0784,PCS-3606,9.702,3,70,-7.1148
1293,C-16280-62110,25-06-2021,29-06-2021,10:45 AM,9:21 AM,Standard Class,Tom Renner,Credit card,3,ZWT-0296,ENW-6578,28.28,2,0,7.3528
4380,C-55360-62117,25-06-2021,27-06-2021,5:14 PM,3:09 PM,Second Class,Tom Renner,Cash,3,NMN-0014,JTH-8971,504.9,5,0,126.225
4381,C-60414-62116,25-06-2021,27-06-2021,4:33 PM,2:39 PM,Second Class,Edward Ruffalo,Credit card,2,AWM-0056,RIC-5562,32.06,2,0,15.3888
278,C-76104-62111,26-06-2021,02-07-2021,11:40 AM,2:33 PM,Standard Class,John Wick,Credit card,2,SOW-0552,PCS-9703,31.56,3,0,10.4148
2319,C-23082-62116,26-06-2021,03-07-2021,4:09 PM,9:37 AM,Standard Class,Tom Renner,Cash,1,QWG-1005,RIC-5562,429.9,5,0,111.774
3818,C-68824-62111,26-06-2021,30-06-2021,11:36 AM,12:12 PM,Standard Class,Chris Jr,Cash,2,PMB-0267,KNN-8732,104.184,3,20,33.8598
4885,C-89389-62110,26-06-2021,26-06-2021,10:12 AM,12:01 PM,Same Day,Dave Brockman,Cash,3,OWW-0738,JNM-9909,25.06,2,0,11.7782
4886,B-93257-62111,26-06-2021,26-06-2021,11:52 AM,3:11 PM,Same Day,Anthony Evans,Bank Transfer,4,SOG-0103,JCS-7027,71.992,1,20,-0.8999
5136,D-60621-62112,26-06-2021,26-06-2021,12:59 PM,4:18 PM,Same Day,Edward Ruffalo,Debit Card,1,NWW-0091,LCS-9095,18.69,7,0,5.2332
5328,D-70200-62110,26-06-2021,02-07-2021,10:20 AM,5:56 PM,Standard Class,John McCarthy,Debit Card,4,ZOG-0955,TVA-6923,6.72,4,0,3.36
1711,B-25606-62117,27-06-2021,01-07-2021,5:57 PM,12:57 PM,Standard Class,Tom Renner,Bank Transfer,1,HMW-0630,ATH-8091,34.848,2,20,6.534
2538,B-57711-62111,28-06-2021,28-06-2021,11:40 AM,4:13 PM,Same Day,Robert Paige,Bank Transfer,3,SWG-1024,IWS-1992,11.61,2,70,-9.288
2539,C-68304-62111,28-06-2021,28-06-2021,11:37 AM,12:19 PM,Same Day,Edward Ruffalo,Cash,2,HWB-0110,FCL-9177,41.4,4,0,19.872
3975,B-35817-6219,28-06-2021,30-06-2021,9:19 AM,2:10 PM,Second Class,Anthony Evans,Bank Transfer,4,AMG-0850,ECS-6885,20.88,8,0,9.6048
3976,C-41195-62117,28-06-2021,30-06-2021,5:28 PM,12:41 PM,Second Class,John McCarthy,Credit card,1,DKP-0615,JTH-8971,77.56,2,0,35.6776
3977,D-86210-62114,28-06-2021,30-06-2021,2:08 PM,10:32 AM,Second Class,Nora Zypern,Debit Card,5,AWP-0396,VIC-3962,9.84,3,0,2.8536
3978,C-98496-62117,28-06-2021,30-06-2021,5:46 PM,10:21 AM,Second Class,Nora Zypern,Cash,1,AWG-0962,JTH-8971,8.6,1,0,4.042
4870,B-63781-62116,30-06-2021,02-07-2021,4:10 PM,12:33 PM,Second Class,John Wick,Bank Transfer,1,FOB-0172,FOD-4104,1048.35,5,40,-69.89
4871,C-70624-62115,30-06-2021,02-07-2021,3:23 PM,12:04 PM,Second Class,Robert Hemsworth,Credit card,3,NMS-0064,BTH-9581,240.784,1,20,30.098
2450,B-78520-72116,01-07-2021,01-07-2021,4:39 PM,1:29 PM,Same Day,Edward Ruffalo,Bank Transfer,2,RMW-0430,JCB-5229,8.736,4,70,-6.1152
2451,B-46612-72115,01-07-2021,01-07-2021,3:56 PM,2:30 PM,Same Day,Edward Ruffalo,Bank Transfer,5,4MG-0752,STA-8687,47.616,3,20,3.5712
5256,C-97281-72117,01-07-2021,01-07-2021,5:44 PM,10:19 AM,Same Day,Chris Jr,Credit card,2,IKP-0195,TCA-7066,38.08,5,60,-29.512
5764,B-30773-72112,01-07-2021,02-07-2021,12:30 PM,5:47 PM,First Class,Dave Brockman,Bank Transfer,4,NMW-0018,DCS-4598,478.48,2,20,47.848
686,D-76220-7219,02-07-2021,07-07-2021,9:45 AM,10:48 AM,Second Class,John Wick,Debit Card,3,RMB-0528,WPP-4399,3.273,1,70,-2.5093
4932,C-94272-72117,02-07-2021,08-07-2021,5:24 PM,12:26 PM,Standard Class,Edward Ruffalo,Cash,5,MWR-0847,SIC-2200,133.12,5,20,49.92
5190,B-11730-72113,02-07-2021,03-07-2021,1:48 PM,9:05 AM,First Class,Chris Jr,Bank Transfer,4,NWW-0632,ATP-6559,15.528,3,20,4.8525
2096,C-64717-72111,03-07-2021,06-07-2021,11:52 AM,9:59 AM,First Class,Anthony Evans,Credit card,5,CKB-0840,JCL-2389,5.904,2,20,1.9926
4762,C-78135-72116,03-07-2021,07-07-2021,4:49 PM,12:18 PM,Standard Class,Nora Zypern,Credit card,5,UMW-0305,AAT-8252,108.4,5,60,-105.69
5776,B-52203-7219,03-07-2021,03-07-2021,9:13 AM,2:20 PM,Same Day,Chris Jr,Bank Transfer,4,CTB-0505,ANN-3885,254.526,1,40,-93.3262
2630,C-95935-72114,04-07-2021,06-07-2021,2:22 PM,4:40 PM,First Class,Nora Zypern,Credit card,2,CKB-0841,XCS-4935,272.94,3,0,30.0234
2631,B-57024-72112,04-07-2021,06-07-2021,12:14 PM,2:31 PM,First Class,Robert Hemsworth,Bank Transfer,3,PMW-0668,RCM-5560,29.808,2,20,10.8054
2632,B-62286-72113,04-07-2021,06-07-2021,1:26 PM,5:11 PM,First Class,Edward Ruffalo,Bank Transfer,4,RMB-0637,RWK-5222,27.018,6,70,-21.6144
3502,C-78851-72116,04-07-2021,04-07-2021,4:50 PM,10:38 AM,Same Day,Robert Hemsworth,Credit card,2,MKB-0746,RIC-5562,24.55,5,0,12.0295
1061,C-48626-7219,07-07-2021,11-07-2021,9:10 AM,2:02 PM,Standard Class,John McCarthy,Credit card,5,SOW-0604,CIC-2412,83.92,4,0,21.8192
1403,C-72792-72116,07-07-2021,11-07-2021,4:10 PM,4:21 PM,Second Class,Dave Brockman,Cash,5,CWW-0693,TNN-9604,221.382,2,10,2.4598
